"","CND1_1","CND1_2","CND1_3","CND1_4","CND2_1","CND2_2","CND2_3","CND2_4","CTRL_1","CTRL_2","CTRL_3"
"A330070K13Rik",0,0,0,0,0,0,0,0,0,0,0
"Galnt17",0,0,0,0,0,0,0,0,0,0,0
"Auts2",0,0,0,0,0,0,0,0,0.000747709834012194,0.000867393428700043,0
"4930563F08Rik",0,0,0,0,0,0,0,0,0,0,0
"Castor2",2.12796661870015,2.51265979411859,1.89497116205952,2.00930439663843,1.84705616372662,1.99098416791255,1.0246717902651,0.999488264472114,1.74784144652869,2.20673076412762,1.22945960560427
"Rcc1l",4.09819648267295,3.44534367938079,4.28183965528832,3.31339374212053,2.67433697809652,2.66506301125709,2.84560657348286,3.96419974052967,4.14625364878351,3.79672842675414,4.83621752891152
"Gtf2ird2",4.24669080113296,3.55126270786607,3.63925748252199,4.12621321831303,4.08754531847239,3.20381559759143,3.14945032647874,4.16789493528826,6.17100405904216,5.66042875586899,6.35562057730174
"Ncf1",3.96855882554867,5.41448853656092,5.17918648316005,5.2772538140321,6.42725737101471,4.46337866046248,3.80423639139554,3.5819386691916,153.623636654161,70.1831255738008,61.6511400017039
"Gtf2i",107.330333458259,106.998379283828,103.526272870705,121.869081972211,115.640052112241,103.147287589095,104.645467882645,92.5853291807454,100.725231971123,170.543468532771,146.556234647808
"Mir3965",0,0,0,0,0,0,0,0,3.99505337649997,4.63452918291494,4.14209469934598
"Gtf2ird1",0.458843885815935,0.485188251643915,0.603548033782791,0.478353541472978,0.401897038449846,0.426037036891366,0.427478616943677,0.386477408420376,0.492540827239723,0.606889821027171,0.530865166946593
"Clip2",3.63672688792538,3.12385039792379,3.3920578112072,3.80739503027894,2.9019828990398,3.08481572188762,2.73345951343882,3.09933281185393,2.61441179377564,3.17997265813057,2.82395839689122
"Syna",0.33485239773108,0.930322153109533,0.479843913470871,0.579893371768513,0.595475822278264,0.258770486234821,0.62704530019335,0.328639328344829,0.544242217134251,1.10487541724971,0.141068378210697
"Rfc2",32.659314211268,39.9282070152917,42.7580835642903,34.0465309332639,32.1086156883099,35.2547821685957,36.0897906329092,38.9754184733198,31.7061430373018,39.0184730416389,32.6913405620299
"Lat2",8.20658416697381,7.03483272481973,8.00201449169955,5.35073122937476,5.46770948304664,4.43762754260143,4.85443281456006,4.28232114405287,23.2777626855343,6.77758193358568,5.63837257660905
"Eif4h",142.836905000288,170.416713173108,141.841496752252,141.970158179261,143.283109226969,139.645957557838,143.125463258761,137.862801897531,101.981163748343,133.024349621658,123.313741891455
"Limk1",41.4526597220333,22.2579289405979,26.797204619197,29.1791563691492,28.8269552947796,30.1180950264595,26.5185597229006,26.6860988756371,19.9039792285764,22.1176357701101,19.3286727404554
"Eln",0,0,0,0,0,0,0,0.0074425262036018,0,0.0142980265865342,0
"Tmem270",0,0,0,0,0,0,0,0,0,0,0
"Cldn13",0.530837995151149,0,0.76069152479811,1.83859776401097,0.314667192471508,0.205113069292546,8.61508561110718,0.781482722096977,0.647086110278165,11.5101687218873,0
"Mettl27",5.58186231103873,3.39526822012643,3.69176114693159,5.7961481214819,3.60246444226193,4.21150856102425,5.81387610272748,5.08930159876242,4.53615554268415,8.4694102925947,14.4154575213266
"Cldn4",0,0,0,0,0,0,0,0,0.60717771581167,0.528275077567947,0
"Cldn3",0,0,0,0,0,0,0,0,0,0,0
"Wbscr25",0,0,0,0,0,0,0,0,0,0,0.0616046560399926
"Abhd11",54.402995128065,49.5516528554541,56.9024428103443,68.766839584303,50.0021152989249,48.976849849229,55.8738004297288,64.0722798462129,72.1051647605794,72.6490035905148,103.679753332538
"Abhd11os",1.19019466281258,2.48004300289462,2.55832570708417,1.37410990783978,1.41103393676697,1.14971273050822,0,1.46013877023383,2.17625276035656,3.64664269918833,3.00846878163023
"Stx1a",2.13699820155964,2.7980064437596,2.63993202693431,2.59483334818,2.47527405903037,2.18295143154534,1.41057759264322,3.03753695581139,2.47522913134681,3.47350570572212,3.77706126228424
"Bud23",25.0949317057908,19.3147063159701,20.8962969526395,24.3397073653099,22.7154950930169,20.4850590183628,19.5097825360334,24.0468542484997,26.8240724584592,25.0167275089762,25.0968907027106
"Dnajc30",59.0188942820938,64.1138148972277,62.9184859328045,66.4883884967386,63.1907040255336,71.1755934092106,67.3056306326743,65.7405284727071,45.4728953257727,68.1535278879472,64.0092033370334
"Vps37d",0.442414449843691,0.526783868697573,0.181137277565117,0.218905155804548,0.224787407478249,0.390735237646168,0.157803090266658,0.744352464199692,0.0513617818107878,0.178749308899458,0.266260978437556
"Mlxipl",0.0279797479142626,0.0388681393644426,0,0.0161516641055136,0.0165856792517925,0.0432449223691458,0.026197467226027,0.054921186911647,0.022738018516363,0.0923216792257816,0.106087097448863
"Tbl2",40.0205172573901,44.8268080776557,40.567191540053,41.9976419578489,40.5790543942626,30.1949517039956,31.8702860400806,34.3165251961065,32.8996515576672,55.6005363971166,55.9576314273232
"Bcl7b",41.9602150648906,28.1898647673015,26.2863112878478,37.3357395500059,33.5095869747132,38.5293105871191,33.1333822647809,35.6384448801402,26.4427617503871,29.8036454527909,35.7966336280323
"Baz1b",53.9181474209582,67.2399794893457,65.5639955442391,57.8790051385982,52.6369160057591,45.7018720438101,36.3497874336221,39.6218351362563,37.3360968876357,61.1360107412123,45.8959375923505
"Fzd9",0.887585204278023,0,0,0.170789936212096,0,0.114319451616168,0,0,0,0.697301599697188,0.623210933830947
"Fkbp6",0,0.0161535856618837,0,0,0,0,0,0,0,0,0
"Trim50",0,0,0,0,0,0.0178189451808764,0,0,0,0.0217376462253505,0
"Nsun5",16.3836295806836,18.840075693958,14.0440993872036,17.7152503075506,14.8464325128531,12.7758534734659,11.7405913641922,15.4966894844078,23.5313482478362,21.1850665670499,23.6467490037228
"Pom121",57.6277046900605,48.2318914112876,49.1733385120198,53.4899493571727,41.2500891391705,44.8901419132953,38.3524652875079,33.9495353446804,38.7893072321151,55.0055111444366,48.6019880592062
"Hip1",30.1831442803546,32.0893478147824,36.0168473219496,28.8820373034753,28.9965488641462,20.8531127114402,16.6861977119682,23.9732892946162,10.8620540280365,24.5322727817293,19.3767184057925
"Ccl26",0,0,0,0,0,0,0,0,0,0,0
"Ccl24",0,0,0.156145802873753,0,0,0.0842063933684142,0,0,0.354203254710566,0.308174603553933,0.367240005467231
"Rhbdd2",16.3336598184119,14.0364229821843,14.6200610142385,14.3555788542628,14.5378017489186,12.2434306016264,11.6651008481201,13.9124378350441,9.10823643418217,17.2711689447607,18.3290161148197
"Por",10.0264430771596,9.91576601733193,9.78953162488099,9.94437704462169,10.0268252210179,9.76771594202285,9.68285963406668,9.49879597818484,7.08419257570251,8.54137751945434,9.06079250631889
"Tmem120a",23.8397424930832,23.2344947995416,22.7206949510231,29.6206222101606,20.502020871733,25.3244622058664,25.5099152247335,26.8141682062485,19.096836471402,23.0097859533277,21.1707062411016
"Styxl1",0.0326514931882421,0.0302386042835127,0.0311930876176598,0.0628282942524443,0.0387099408308978,0.0672873009191743,0.0135873898713526,0.0534094268775769,0.132672792295369,0.0307818629552523,0.100874346300571
"Mdh2",147.931041138555,155.606624656827,162.068076884887,156.990241194954,137.186025359924,164.507599556836,187.164315337249,162.000797865359,125.09755988176,137.072645531534,129.078430060741
"Srrm3",0,0,0,0,0,0.00386156331564417,0,0,0,0,0
"Hspb1",0.824815754167986,1.14579494358657,2.06843355040848,0,0.977859384750364,0,1.28712642167348,0.202377896421466,1.50816300717719,0.194396664815277,1.73741358209649
"Ywhag",85.7979670191774,106.582800481543,78.7138094156132,89.6270108271729,116.448256854605,80.0666473198934,46.1467825411525,70.7411828833385,42.1460753470254,59.5931698918499,46.4890388251114
"Ssc4d",0.378974070415847,0.987099023566746,0.237593267957681,0.656302756066201,0.421211513140061,0.274563056933042,0.413972788089384,0.697391885231434,1.0009253205001,0.960173736869535,0.718452847788241
"Zp3",0,0,0,0,0,0,0,0,0.0323315368260026,0,0
"Dtx2",7.56403360878956,4.70304690486675,5.05577249497053,6.26421312095739,6.75997662559546,7.52535947504976,8.04152287826561,6.29570510654755,7.08098106146012,6.13141162880323,6.53087344842116
"Upk3b",0,0.117919962600095,0,0,0.0503184023997231,0,0,0,0,0,0.071522656219938
"Upk3bl",0,0,0,0,0,0,0,0,0,0,0.0581198849526939
"Rasa4",0.327734762223753,0.370963669783487,0.487038567245939,0.392392093918819,0.330983269118179,0.243889678527561,0.181842015128535,0.452697881742919,5.05053661424194,4.23401431525562,3.57958801178047
"Polr2j",42.3134268441425,34.1638977539798,38.7049529564721,42.9624152838206,40.2335654092872,49.3810444897086,43.7743199387472,45.5335850286373,45.1212724710728,41.7635861544139,43.0720146605411
"Lrwd1",48.752978701032,42.3637504305626,43.7375039887358,45.1882080682707,41.3238943542606,44.8483896727932,44.7243293081605,50.07563638775,36.7185737230624,43.124846232903,45.3102129402034
"Alkbh4",55.0046178767286,39.798569432192,33.2348491307863,48.3262145376009,48.0809169056666,40.8776472907056,39.3272418843021,47.7153062992389,33.3108573032518,45.7750837596609,44.7777853485239
"Orai2",116.151074112807,95.5181817231821,88.6673555534594,113.537345285611,111.054529496731,90.8875723116752,88.9539684149157,98.8356035214065,77.8672065571169,126.689154934056,155.321337515075
"Prkrip1",7.43950203282738,8.27672843601729,6.99834742543541,7.25468306193088,7.41102625328874,6.81849116404873,7.66166681669276,7.4452571896052,7.51423582722018,7.07490227860734,7.26958790397285
"Sh2b2",0.0238793015770211,0.03317199370292,0.0342190696477291,0.0827077769238302,0.0424651184771476,0.0738147138488907,0.0149054766888622,0.0937449178777366,1.40691689658156,1.15936638166056,1.08647975007132
"Cux1",0.942131225922498,1.00333657728048,0.961947641211272,0.968764782093104,0.775689568816023,0.764185491675491,0.800901232509387,0.598364462036227,1.10054240658571,1.44392585278395,1.38805230723489
"Mir721",0,0,0,0,0,0,0,0,0,0,9.74333639505246
"Myl10",0.298709064323952,0.829904942470714,0.244600268887152,0.492667409402863,0.556496589730087,0.461678580422975,0.74581762463556,0.376928513840711,0.242748871663038,0.321834206688771,0.0719095569895263
"Col26a1",0,0,0,0,0,0,0,0,0,0,0
"Ift22",1.07535851340268,2.0783820065609,2.21098582817612,1.2415286624245,1.1086000605888,1.69818354515866,1.34247906723684,1.92726242091787,3.45760718828991,1.71902384992751,1.77273660116737
"4933404O12Rik",5.4372559650279,10.1233569228192,9.577168534451,6.03768612870324,5.39415962302218,6.9593230767046,5.98653122689187,6.29988075185207,6.61261715165207,10.5900036513927,9.114821513221
"Fis1",82.393429597391,67.6270985511543,70.9244477853604,85.0930283669668,83.780139995539,101.435534746736,105.245328177869,104.600015162454,73.1261228456849,65.4616519009923,66.2907739174495
"Cldn15",0,0,0,0.0847390076240043,0,0.0283603270102643,0.091629252998069,0,0.894705235243421,2.560197555768,1.36053224139504
"Znhit1",21.1351996925706,16.5703112211157,18.1720608862704,16.7130984864432,16.6816584654825,21.8370838592124,21.3973232243514,22.2206300936847,20.7991017201257,17.031776075417,17.9054735526695
"Plod3",12.2226688659242,8.90549190447519,9.28754586912384,8.78402969123744,10.6069311196844,10.1532886244383,9.01456298128433,11.7538896644368,28.9971179498669,23.3112486564936,22.6447413952718
"Mir702",0,0,0,0,0,0,0,0,0,0,0
"Vgf",0.0487364193824115,0,0,0.0562674315710253,0.288897034467376,0.0753260064815728,0,0.0478321321283495,0.316849060894825,0.0459457634513119,0.328510958913646
"Ap1s1",39.482141805201,43.1331180078056,44.3201287351277,38.202672431053,40.6728031337941,47.3785235706299,39.3328415575829,48.1904760563827,29.4138180078466,31.1087000597061,34.2411427111419
"Serpine1",0.0315100305528643,0.262633443873653,0.225769570063164,0.109137387013749,0.0373566810941558,0,0,0,0.128034687867393,0.0891172820123913,0.185845958177808
"Trim56",118.140844440453,84.1092759471191,65.6942012915083,87.39760376354,86.4729031549641,69.2674172947187,41.5609296480794,59.8333526051183,53.9785931367133,83.350467775184,72.7900815521353
"Muc3",0,0,0,0,0,0,0,0,0,0.0205324417234024,0
"Ache",0.0488205928183052,0,0,0,0.231516794460902,0.150912206422495,0.121895392265566,0,0.357070832873702,0.598326522319329,0.41134791919239
"Ufsp1",10.4672857520257,6.36153750019258,6.56233980794975,9.06356004785348,3.87796212129785,6.31953959874333,6.1253316209823,8.02583509193135,5.58228769773236,4.00884539737194,11.2998899753614
"Srrt",212.318657873993,253.966679173708,228.808906381227,212.543959594184,198.972758510498,147.698372712335,132.511767134637,185.241369264412,202.639412765081,208.20189718178,224.66132046933
"Trip6",24.2034639755077,19.0427212682795,16.3698382436032,21.431602645954,23.954313232991,11.0349190720216,10.428406093344,18.9894873363939,24.6009853889462,20.9329323797457,23.7619008694327
"Slc12a9",13.1834062178137,11.6317142940383,11.2585142330138,11.8679361236718,13.3907417034887,9.23803840414869,8.22909135033157,12.2393985151953,12.2482797163765,13.6209883690513,14.5303985902687
"Ephb4",0,0,0,0.027423502239721,0,0.00917805758047244,0,0,0.048257883648769,0.0447858987600057,0.0200136223700061
"Zan",0.0068924590340469,0.00957467733876496,0,0,0,0,0.00860455546654562,0,0.0280061245761875,0,0
"Epo",0,0,0,0,0,0,0,0,0,0,0
"Pop7",116.523363585637,97.7320650029585,112.969030528559,143.231873032465,122.877538660124,135.193442521872,118.413247226513,135.938919508769,129.406437287128,109.851215327259,119.879124090238
"Gigyf1",163.207408201796,140.238136825377,134.412928393928,158.016784651221,130.521390660285,87.2850932029889,71.1788588974061,119.04392566914,130.958428428217,140.066648488505,180.774107840374
"Gnb2",440.765514560825,441.801419936161,408.709637896416,441.374107061655,413.796709279601,482.738408774421,475.847099929418,499.181958877836,431.356687238827,415.052044053577,447.923228091124
"Actl6b",0,0,0,0,0,0,0,0,0,0,0.0177894021072372
"Tfr2",0,0,0,0.0221982385066509,0,0,0,0,0.0781256895415764,0.543786158521365,0.0162002343416207
"Mospd3",88.6053278598837,78.9972918457146,81.8212143337273,83.7540846409636,88.3734326731377,98.3449787568025,85.4795994841285,105.288774105162,59.0161883585593,57.3782851807738,67.1452881790445
"Pcolce",1.36744894742634,1.19403130063344,0.895797068594318,1.80429082577441,1.43590011879016,0.483085929612298,0.829175083669637,1.22704128860009,1.30177447617121,1.28914858059659,2.73229398101295
"Fbxo24",2.03523287340951,1.42790354712115,1.44351589896689,1.92250468015038,2.65659207549491,1.54103313623756,1.026580830862,2.74399896893397,2.07161676905053,2.75206769298185,2.68483047330335
"Gm20605",15.5666850020395,11.1898210663821,12.1095574334447,14.5488691072634,13.1528961041948,7.29424387939566,6.44697697266101,12.6587904922894,10.5219369085616,15.3275709471667,13.3034016163216
"Lrch4",0,0,0,0,0,0,0,0,0,0,0
"Sap25",0,0,0,0,0,0,0,0,0,0,0
"Irs3",0.252761161625622,0,0.181103533660951,0.145909584103702,0,0,0,0.124035633238939,0,0.595720032826249,0.106484550765601
"Agfg2",8.36529972191918,8.88397379685052,8.9799741066721,7.16631362308629,8.7085963871151,8.52258451573788,6.41425763562833,8.90964200109174,3.95016382624453,5.73973400294756,4.83792405638063
"Nyap1",0.695271286500813,1.04632440296349,0.664216427494737,0.802708324333766,1.13338237042389,0.962659800999449,0.759480437897523,1.27944519451696,0.51793415539559,0.573527439238513,0.34172546584407
"Spacdr",126.748581306917,94.5278307014129,88.9328107577258,110.569552033615,107.292856896008,121.04727788461,86.0497348108388,105.334350476656,67.1039204064114,61.5329056622324,69.4227905705136
"Ppp1r35",167.990035113701,117.241969534622,100.143652876353,133.126424629184,136.703695942008,186.526769647523,125.495846023166,188.350959337484,135.645041307169,105.918455383227,118.670028486175
"Mepce",162.405684072359,111.450975990951,115.053468625199,154.809611973591,108.683968739952,104.853801022349,103.988174771404,111.279334145528,140.705779920329,140.926763394077,166.5619120501
"Zcwpw1",0.243514156114737,0.568307579918996,0.725828680966907,0.337371919137092,0.4388208573164,0.338733419911966,0.206722320136107,0.477991671854629,1.51191156813959,0.67034583891404,0.541669517023362
"Pilra",0.0946840136501282,0.328826357676189,0.33920578112072,0.519246695809657,0.112252525325495,0.0914635389238916,0.325060050246779,0.162622573432881,5.46315882525425,6.89551965868314,5.90356888621369
"Pilrb1",3.47173392835514,7.58993026389228,7.66639213565826,4.53387102981026,9.9186689229618,5.14592899312704,5.75513959919071,10.221951350543,7.95525058260095,9.7651707179607,8.72758812657496
"Pilrb2",0.90620932750465,3.77658911110352,3.89579736994617,0.523120819815443,3.96168569823621,1.61946511847843,1.48484829643381,2.6681847890197,7.91672958295236,7.79566655346219,8.54216256998199
"Cyp3a13",0.035471850136111,0.262804333825978,0.271099768179583,0.0682552502325599,0.378482506393679,0.109649122653042,0.147610357198332,0.139254729341876,0.0864796481736783,0.100322177307243,0.498125582569144
"Gjc3",0,0,0,0,0,0,0,0,0,0,0
"Azgp1",0,0,0,0,0,0,0,0,0,0,0
"Smok3a",0,0,0,0,0,0,0,0,0,0,0
"Smok3b",0,0,0,0,0,0,0,0,0,0,0
"Smok3c",0,0,0,0,0,0,0,0,0,0,0
"Zkscan1",12.8587502886304,19.0232244410432,13.6382533186483,16.946892236008,12.0436484285772,8.91112056272,6.83457960033957,9.13570795191991,14.8139720568066,23.5276901045847,19.2932829095927
"Zscan21",12.2686771151411,13.8407053493342,16.5172096852004,13.5104056278792,12.1826929367469,10.4322375894781,11.3652306751396,10.5646670176199,10.8752057732115,13.7578493160735,14.3371392809995
"Zfp113",11.5866485344429,12.1010887157384,11.786190426391,12.1565429919404,9.04906978646575,6.74821103008014,7.07402049814837,7.98921531204421,11.271713272698,14.9496282002025,13.8421818310812
"Cops6",148.829249551618,165.239106786821,189.077153558522,145.872372263461,148.330207589417,164.860317742774,181.890831776892,161.242438425687,137.135569636115,149.786272459562,139.705348399753
"Mcm7",75.1097846139222,150.137501279827,178.684692689432,93.5595330809198,72.0680183839177,90.6102681028593,97.224013637122,102.251432166946,104.356501413289,145.941560425562,114.540541661838
"Mir25",4.0381604631141,11.2192421559519,34.7201345961423,32.6351103111947,19.1497462846946,15.6032441997544,0,11.8897014147612,22.9715569148748,121.821909950907,44.2316541108731
"Mir93",7.70921542958146,0,11.047315553318,8.90048463032582,0,0,0,0,0,7.26778440048024,9.74333639505246
"Mir106b",0,0,5.92782785787795,0,19.6168132672482,0,0,0,13.4467650233414,15.5991470059088,3.48542114944966
"Ap4m1",13.6438843554387,13.8656414684854,17.53309122463,17.4714781352765,14.4577403428467,11.8812743208761,9.64703391128033,14.1017388872749,19.5590759873211,23.448694045783,22.008441235336
"Taf6",44.1907760289444,54.2942747730479,48.63569731317,48.9360431695197,40.2372258097421,42.6951385600341,40.597001702637,44.4258996156305,49.453198927099,59.3597422001872,49.5265129535042
"Cnpy4",42.8092708840669,49.8012987214774,53.7152968246814,53.3807741552708,47.5648267602899,48.4423256976893,45.6767838599658,45.119513481941,49.2706691677452,49.1055522937018,47.9746498282969
"Mblac1",2.59331405888061,2.16150536949532,4.45946682886231,2.09583277227856,3.38195060532451,3.40694689866196,1.94249813179163,4.58135283871531,6.322446857305,4.15619474889849,4.15159491654631
"Nxpe5",0.0123500137952954,0.137248429491001,0.141580684292141,0.0855504238842939,0.0146415448910867,0.0190879270775412,0.0462533233157987,0.0363625907973471,0.411490788688503,0.430785443966425,0.187303634187275
"Lamtor4",94.3921296917863,74.5849031761519,87.7354843585949,107.478407713661,93.5291795181243,93.3565563097889,100.649868734278,123.067667643624,84.4499411728868,87.6809853533557,96.3869772148803
"Trappc14",357.490653186823,280.916702863281,306.549128067447,333.566906396834,305.144952104355,266.385655977862,256.999868178424,357.929439849214,170.570893601816,226.433483834058,211.709480262346
"6330418K02Rik",1.68372326297083,3.9582206002671,4.08316206781666,3.43920979224503,2.30323408922444,2.00179077934993,3.07209899269986,2.16093847782601,3.36810914673995,3.05252494865531,3.92858466329721
"Gal3st4",1.58467206052508,1.54689550938124,1.6570973329977,1.18673128404344,1.52327527264616,1.09222709398281,0.695080770896147,1.42916612965311,0.661302396034276,1.8976992601254,1.33519795043312
"Gpc2",0.698510020323443,0.500819099827266,0.678073573220794,0.57231759812378,0.507556049395055,0.261194203423548,0.309426764981821,0.619205919302029,0.622585041933635,0.637270852174433,0.531588080187088
"Stag3",0.0210988044350056,0.0586189177769458,0.0151173068466129,0.0243591045427838,0,0.0163049388913276,0,0.0207073234815769,0.222899973796136,0.477376396523427,0.159995074223664
"Zfp157",10.0560213748324,14.6555617615274,15.9524454684725,11.3858802708428,11.5245079450877,8.72554645216409,7.13593010062447,9.12489905217743,9.54848301158162,18.195353924248,13.972864315784
"1700123K08Rik",0,0,0,0,0,0,0,0,0,0,0
"Zfp68",34.3837707663741,50.8354935081231,53.7978894965179,43.7808816912191,37.0442391816402,32.575622229476,30.5178393643823,27.2570113376759,38.2773726767784,56.9097744600733,43.2521076668764
"A430033K04Rik",2.71997897210974,4.40023870184714,3.55236456282089,3.10053423175784,3.00696888981147,2.37691320493213,2.04883735148438,2.02747648972785,3.47884317062457,4.50093130553493,4.00335218505607
"Fam20c",0.0488381655606629,0.050882748241665,0.0787332978027847,0.148010362796434,0.0361875199750366,0.084918671190082,0.0838332467071546,0.143795971325309,0.248055110303882,0.322291785378722,0.329196785550209
"Foxl3",0.440526595976084,0,0,0,0,0,0,0,0,0,0
"Pdgfa",0,0,0,0.0183369070437953,0.0564889270934945,0.0245478768137728,0.0396558124016085,0.0155879402356751,0.503380092529916,0.0898391666304623,0
"Prkar1b",0.00766878004389547,0.0142041409100494,0.0183156193233403,0.0118050679367678,0.0121222846801286,0.00592635428097019,0.0351036242240635,0.00752648850635993,0.0373926591126557,0.0481977623471892,0.0559995620864734
"Dnaaf5",7.12286637243737,7.97293366175284,6.1751473953787,6.49680436750635,6.15052615046616,7.09369713155499,6.05649591124253,6.2017269725143,6.30502388867266,9.04146987916887,9.16767189904848
"Sun1",27.4306682495204,36.372015115617,33.4993835829863,34.4789767989827,32.2016504267058,24.6769981269573,22.0665640143321,27.4088499323943,29.2051197944661,55.4764559033813,52.4397068379194
"Get4",24.4339686686216,26.2609246673837,26.6785691261648,24.0787027792434,22.3665752803975,23.2739004412762,23.9823133518444,28.4124159936226,19.7943086321992,24.6042051319507,25.7301464728552
"Adap1",24.0644220338203,20.7255496154232,23.441759432616,19.4109291016851,22.439054668424,23.0740009971131,21.8244166532773,26.9874786275551,12.5553511066918,16.4630251956327,16.154839806246
"Cox19",8.04026118735863,10.6431786388176,10.1812292256317,8.99983344103858,11.4596708889499,10.5679963604272,9.92625473439367,11.3229303558566,7.47518293303478,8.02080894309073,6.53053039531816
"Cyp2w1",0,0,0,0,0,0,0,0,0,0.0723981239803329,0
"3110082I17Rik",0.100965029587034,0.140255832645421,0.178442386776352,0.101024461172278,0.0758093518895233,0.166452769286092,0.0924329147037144,0.148637488045313,0.205125571474936,0.14594842320662,0.235360766980071
"Mir339",10.6001712156745,9.81683688645789,5.06335296193742,12.238166366698,8.3780139995539,5.46113546991403,0,10.403488737916,14.3572230717968,0,5.95426113030984
"Gpr146",3.17116078891913,3.62487187131775,2.88237027418159,2.11302706860238,2.191289948278,1.52639888768578,2.01337404524928,2.27644050806688,9.96959925083836,7.97790661152134,8.77918730683004
"C130050O18Rik",0.0983774590781857,0.0911075349091219,0.375933398566119,0.0757195134830503,0.0777541902510803,0,0,0,1.73219396689892,1.48390957596812,1.60253895850566
"Gper1",0,0,0.209067477138061,0,0,0,0,0,0.059281437199677,0.0687704330368023,0.24585336279989
"Zfand2a",24.7175744427873,24.939873184518,31.19319986507,32.1188790887895,31.7760315065171,21.8134266314581,18.3176452511839,16.5469988052797,23.7861267042695,47.9230260685689,48.2304525532437
"4930500L23Rik",0,0,0,0,0,0,0,0,0,0,0
"Uncx",0,0,0,0,0,0,0,0,0,0,0
"Micall2",0.0343313800716829,0,0.032797940983502,0,0.0135671762753816,0.053061874273312,0,0.0224629155300639,0.195298145897522,0.507060427792353,0.347119302087494
"Ints1",54.7612501912204,39.2914942359963,42.0461925950085,48.4208548510949,41.907586445684,38.13861966838,28.4358218707286,41.2574052617982,36.4674525466984,46.6832915592525,45.5192315656204
"Mafk",43.5690728218443,34.766458683429,39.965084468264,52.2349238909634,36.0959224466913,31.4344937989989,28.9632905179696,29.5230858933626,60.149560929964,75.9487057752008,91.7365599583003
"Tmem184a",0.0141790527484673,0,0,0,0,0.0109574260149594,0.106206895305081,0,0.0115227472716005,0.0267343153969929,0.0358405552298883
"Psmg3",22.963819609913,27.1795848222514,23.9056664432455,25.323418929998,25.2713864904577,29.5239527772401,37.5384520574767,26.1761125257583,29.9592618416218,24.4642360147313,25.3354353377118
"Elfn1",0,0,0,0,0,0,0,0,0,0,0
"Mad1l1",0.508487296732264,0.557261375880549,0.574851364196638,0.536992264632652,0.52057313130091,0.52114548362788,0.399285487801473,0.530974826656448,0.518957004558963,0.616334431937013,0.738116445733407
"Mrm2",12.2836540288621,13.606484451384,12.7704353047113,9.08376088188519,8.18566669589551,8.56202635567113,12.2278533285515,8.50993066940538,13.6361336668653,10.8234081533306,12.1086418063011
"Nudt1",3.93084859059596,4.80299554983597,3.362051620886,3.80168740428915,3.26946887787469,4.10330673822445,4.13650039009967,4.58505898508809,5.38539594218398,4.26842331007455,4.09233527995085
"Snx8",0.637343845661011,0.712143710086971,0.625421916383414,0.631853700167726,0.62419318418374,0.679909358397923,0.510260823688914,0.924679008810768,5.40463066047215,1.22129176634163,1.37170299709777
"Eif3b",75.1719877098089,89.52425859157,90.7522745833007,82.6001119298194,68.6555814558375,73.264155688753,78.0747975862016,67.2112210462194,78.6957193823275,86.5021479237286,86.1944519735079
"Chst12",41.747073314133,27.5134188306258,30.2611572113292,36.5901459845959,33.4672071500396,38.8881569343112,44.2040362969315,39.1078357315266,26.1243817524108,34.2686391300562,27.1284105624823
"Grifin",1.9105275309357,2.89528829831016,0.497779707471574,0.802091804883432,0.823645001492242,0.67110727740879,1.30096649072374,2.55692503543251,0.2822925580937,2.61982602044961,4.39023862142661
"Lfng",249.146547960536,212.74825497479,182.827297613238,236.134423258243,198.188001483247,216.087291737342,188.463879648266,217.529791262042,229.21290926002,281.529900759084,291.884742557158
"Ttyh3",8.14217129717376,7.68400193769558,7.72155098490154,8.80852067160944,6.9535101783041,7.16738043819742,5.49161575587202,6.78599673071347,14.2702340629552,9.99109631718511,12.6158183392184
"Iqce",18.0008431297152,13.6417042864883,12.274310750895,16.1276289859031,14.8255643274805,12.1332230542852,10.2545430573443,15.721192292846,8.8573501657374,14.9986767830783,14.983735446485
"Brat1",18.3660562729092,15.6752387447206,14.0050038359831,16.2709952167443,15.0289991546038,14.028911717271,14.7353536338846,16.3802998960687,17.7262595220358,22.2105190753628,23.828647229267
"Amz1",0.05454487372791,0.101028203693078,0.156325747384341,0.0944601590225665,0.05388801114606,0.0491770031327182,0.0567449136668957,0.0802992189456707,1.75089400117664,0.342810831207494,0.229789511099246
"Gna12",2.96705892074861,2.25057773338322,2.733299499613,2.94705594612921,2.45673186258162,2.94803047692793,2.73984366617306,2.28800485405684,2.49541071451156,3.83611145963369,3.49200252893879
"Card11",24.3252383120508,22.7270703060871,22.1263202862345,24.6372792050937,21.7913855937234,18.1182680714479,17.5136775202343,19.0938952661213,17.4715836232953,27.8722291503499,32.5960482352237
"Sdk1",0,0,0,0,0,0.000269105132811079,0.00565142866213271,0,0.00226391156509874,0,0
"Foxk1",24.2373707472602,19.7469044123729,15.872061529665,21.3170394180105,21.4977776394403,19.3888132436601,15.1289837145089,16.4599128434773,19.5828584338522,26.057135828568,23.6757519659535
"Ap5z1",24.7851772015175,23.6768783468602,20.4413117206515,26.1752723319421,21.3776371303035,16.5265268422508,15.9154092886483,25.0241701070479,29.1581812698865,35.6877891547114,37.9730816149563
"Radil",0,0,0,0,0.0182075764554145,0,0,0,0.00416025781736339,0,0
"Papolb",0,0,0,0,0,0,0,0,0,0,0
