"","Treat1_1","Treat1_2","Treat1_3","Treat2_1","Treat2_2","Treat2_3","Control_1","Control_2","Control_3"
"Sgpp1",31.9450995678928,37.6422522537947,45.5058269829054,29.0549104283212,27.591178729055,29.1364772615703,32.2149508624425,15.9127704934047,38.3763798053609
"Syne2",1.97063631853082,2.36253460419945,2.15488172832376,1.1289987136523,1.37874585094604,1.1078607686373,2.55788439921954,2.29683793363132,1.81598744406827
"Mthfd1",5.81065411258256,7.4801904728735,7.79165765066437,3.93379356987704,5.05120743305972,6.34153096731678,7.35679239471922,7.90873862346056,5.70551075703463
"Akap5",2.41688023399596,4.88351337285954,4.04062453790795,2.08387609359518,1.58474923276788,0.777167016778559,4.83315900971157,4.31961943168327,9.53078493062784
"Zbtb25",20.674730165396,23.4513575554409,24.1470492933896,19.7561563796822,16.9622802625404,18.6494419877221,22.4511622229766,20.5633618431854,11.8484490474727
"Zbtb1",36.1514102303206,65.2292667045764,57.8890098726462,43.9292381044625,29.4502244205549,28.3579249469567,55.1006182360861,42.2842908464769,36.4456977795898
"Hspa2",18.5378310945129,19.4418137686202,29.0276912475891,16.4467419231199,17.2669125823992,23.7557046229603,37.3831892506787,35.893656672617,20.6443782892545
"Gm10451",0.94223744139329,8.40459017647623,2.34513189816049,1.41103393676697,1.22636024587543,3.83842174697306,0.233759147383867,2.17278300895517,0.83811480227468
"Churc1",10.9780835715471,11.2173344460121,12.8112042294897,12.6731529569855,13.6245161731982,16.1772451113988,14.6270185621636,12.554469990791,12.2985259661113
"Max",47.3578900275304,51.0650333624531,54.6069609775448,51.3063891855728,46.1860534122629,43.869933141743,49.3403653752252,46.1152545344464,78.0248476219902
"Fut8",2.66279163082759,3.01460557279659,3.41584069112307,2.63016195077804,2.63439595959415,2.23985738386714,3.88629709812678,2.61432191282362,1.94929401736365
"Pals1",1.21556512023594,1.6218824273897,1.67307724221564,1.37102738682139,1.18778268847206,0.945562930352127,1.78338104494182,1.4724810986249,1.82331597713399
"Atp6v1d",44.4888891951346,60.5626643606361,63.1715865760929,53.474434960909,47.2403624430088,53.4342096306775,48.3481069173766,38.3322998271453,56.0963052937224
"Eif2s1",31.9789223718348,54.6924694620569,50.0707561875933,36.5397409558188,35.2016918921292,33.5349262661757,42.7400652335006,32.6737479618145,39.5272666521501
"Tmem229b",28.4638638504024,23.3995111856468,24.3396226425076,22.7162209707539,24.261439570659,22.202025098326,21.4058157177062,21.3076624604302,19.1181898869671
"Pigh",8.18954037846504,10.799831234234,11.0325661333536,7.74043483002844,9.27445169256428,9.23443037107175,15.4412117169082,8.14040507000971,6.56952203491942
"Vti1b",34.0814825657528,32.034571440909,33.6295916621574,32.1454902650591,32.9655665336616,35.2993126364807,34.0888812490245,32.5608793154461,35.1860234400643
"Rdh11",17.7564821611343,20.3104707916514,19.7605265674987,19.3939570047033,20.232690345962,20.3042275625676,20.6753632741623,17.0938391596443,13.5839287344004
"Rdh12",10.0883537573261,11.2388219851944,10.4978417430744,12.8082727113599,11.3606867018107,13.6720680026451,13.0219755401275,12.5735706242145,17.6124779457068
"Zfyve26",11.0524588882081,10.0637965098152,9.98626613972441,8.48188937442915,6.53297263987964,5.41587637163826,13.0194916347883,11.2116133217448,6.49824310023631
"Zfp36l1",223.321021565815,268.391573948239,199.885003011479,229.512985794623,164.157994566359,148.293114032266,603.27031989781,744.45017563232,357.640157221754
"2310015A10Rik",2.26155372550044,1.83901066642808,1.89705914697192,1.66756470208212,1.59851107339544,1.9625564505767,8.03421389616468,8.6910233198896,5.57003233663939
"Actn1",1.66268239052217,2.20311711304811,1.87468154695249,1.5639561172558,2.08408578385386,3.59483004655743,6.6660831010707,9.21225064896933,11.449970944222
"Dcaf5",18.8062191589838,17.4913011677643,16.9916866493299,18.4160977877722,16.5417866015269,14.7439683913181,14.5935644999698,14.0726551247436,9.52188720228445
"Scarna3b",14.641963118054,20.3399210309343,10.4909759211365,11.5725085461464,0,0,11.502968115868,6.16844318535696,4.12424837953871
"Exd2",9.64643270729736,12.6136030357547,12.0299801177919,9.85515987128739,7.70880017211143,7.00205369715815,14.4592368074187,13.1922810360825,9.55630988134249
"Erh",67.7096207884945,83.00934632363,100.372141040825,65.0367691407231,73.5856253783299,86.0880538322431,91.534645856281,68.4047674040247,111.404460988171
"Slc39a9",18.3184712503618,22.115497512888,24.1193190458554,16.5301231107265,14.7741290847507,14.090446281177,23.120616101396,19.7875820472456,15.6465371303113
"Susd6",27.1511592726176,24.7378290276111,20.7023117272882,31.9397059182781,27.4857280706184,21.9828784105758,25.5823178644719,22.664768492656,19.3891177859002
"Gm20337",1.61882203587393,3.11371037808356,3.21199483048012,1.77156243162373,1.44347193037375,2.33185348419921,4.93056739063417,2.41318072241632,5.68219683128076
"Srsf5",1234.05990076006,1391.7779298019,1311.08057414426,1430.0084518759,868.386020956977,737.847278980394,1488.16454730121,1618.87364486813,1265.57144024345
"Gm4787",2.87927043530043,5.71392284417921,4.12599820988918,3.73861255275162,2.54293777742157,2.22515752041127,6.20434949628709,7.74005812250462,8.68942792172415
"Adam4",2.84477438375929,10.5382018972839,4.27068748227309,4.01502268349229,1.46560824112709,3.38230505375859,9.32273302489718,5.70695954981774,7.78402469716452
"Cox16",1.33958484792461,1.6217375300843,1.79627728430344,1.62641181511062,1.73159855219618,1.83017083819578,1.8765686514063,1.49812689047335,2.79584283139734
"Synj2bp",24.3460510721162,38.1590900745629,31.9273137268807,29.2084145956825,23.9864575842496,20.1978479504332,26.4633723490764,20.6603718108237,23.4580115217084
"Med6",6.65697867879764,9.22559349389293,8.36118848236393,7.77969601301108,5.79208251964777,5.19164590192716,10.4944475848068,8.46009133189651,11.1971074898711
"Pcnx",3.52682024805057,3.34422627464464,3.34974315268739,3.02817204134279,2.47805678701809,2.10076329873723,4.16006406912274,4.47463345137932,3.20603805132386
"Sipa1l1",13.4269010525074,12.2611846819003,11.97019682834,12.8530486698364,10.4346360698356,7.26945027260021,6.48809802760216,4.26986208851144,2.49934559165095
"Dcaf4",11.3674546413535,14.8028108576409,13.6161832902326,9.69045888664319,9.85982491552504,10.3621025953648,12.6839859749048,14.080419142736,6.45280036022118
"Zfyve1",10.5581178373196,11.365170915071,10.3423718804891,11.2868789806287,9.69067252121091,9.00170465549848,12.8127603404894,12.6923951855021,7.11142849716908
"Rbm25",96.1762065525769,127.609798268738,124.396418097256,93.6849521060199,62.5832989836216,58.2704515898919,98.4529304482262,98.176457341945,166.872456173158
"Psen1",35.8397899085992,36.3161202689641,38.330296525328,36.8569934018804,35.6863519994552,32.0784689783152,35.1401886460901,32.1839912957472,30.3828016808109
"Numb",2.0818938158243,2.15155136864596,1.82421798489516,1.99970298417043,1.59247002358006,1.3243511551296,2.22020838066601,1.84129081262863,1.58443742035796
"Riox1",73.5138153933468,64.3287604846387,73.2026045964741,62.4490872867772,63.4088152513567,70.2763338618575,90.3140034203022,100.226675408492,110.912194102727
"Acot2",34.9754526723736,39.8093714683834,36.7815162776362,31.2325896913355,31.7804843444589,30.9165069364249,55.0432232825329,54.2329907841026,37.8970619641548
"Acot1",1.75674983443739,1.2732488283269,1.64179875370184,0.996080025166508,1.53467621401772,0.524443877509157,1.7641683367975,3.24997274935173,2.51717523817602
"Acot6",1.33195868678633,1.7621846318249,1.18157526112526,1.35351609865643,1.12735481652675,0.910591401720573,1.9732279262336,2.93927624981638,1.44711145927532
"Pnma1",1.581712703653,1.99749118503594,4.1210842250614,1.19330763198394,0.555605134709354,1.07706127867039,1.49114355652074,4.72504316911404,4.00973448854262
"Mideas",14.0731392560666,11.302614712644,10.2716927616223,13.1709793436306,10.1046596902366,7.05308570510715,16.8593914090273,18.6802493051559,13.2326094501508
"Ptgr2",11.63902332756,15.3368627779412,14.1054447011288,11.1440371830281,11.4530188528872,11.8178739973175,16.0199533799939,15.4105251959263,14.4062296505759
"Zfp410",18.2023779613012,25.8119390834165,25.089147573232,19.6492986866584,16.2907345664003,17.8387138646551,23.5148201442153,20.6014953427987,17.856037110028
"Coq6",9.89116470602643,9.23785375542792,10.6905982800972,8.08264414849879,8.48590275984005,6.48800776341739,13.7764624896088,12.5010055757279,9.20821683092231
"Entpd5",17.7833822276895,19.7469889799184,18.5875567749512,16.4525682477237,13.8620582479153,13.4721769330314,21.5018805536626,21.0048821837445,17.7980670694403
"Rnf113a2",221.967431963799,198.295846175045,204.203597111368,210.813367450814,160.540798022288,182.184694631014,234.692155694467,278.984903285667,175.960475602944
"Aldh6a1",3.7284513897404,4.08776804104871,3.37823076167118,3.29041874745887,1.91225879230428,2.46297426765615,5.72166070802792,6.45201482101397,3.46143726747809
"Lin52",1.88359953023767,2.4474728676005,2.17578141719839,2.17790862637785,2.25262325366835,1.98490645636138,2.26863148888771,1.9430991096252,2.29673751261409
"Abcd4",10.0523900406961,13.9326386023782,12.510541072812,12.7012966756223,8.86053724787341,8.45164868227815,14.7846495108755,16.5555747952221,10.8829328165806
"Npc2",172.275731901929,194.556178642442,171.309155302831,205.690586081673,214.137845748806,229.988811403401,121.490177704591,120.803185959593,146.886888530721
"Isca2",123.464888675277,113.828306705218,124.826251039885,119.680704881549,104.825277137414,93.5400569361338,128.92211240112,119.888626719536,128.50242448282
"Arel1",41.904765719516,46.1623760810246,41.9619149870462,39.5565883058194,34.7240138733426,28.5611627952039,41.71787876975,34.0941355764774,18.968470057843
"Fcf1",31.0580659331184,50.2844860004975,47.0919984673074,39.4462856289144,34.3540502261506,38.4998839848545,46.4454009466654,41.4643476794366,46.3440264632989
"Ylpm1",20.9480356402326,22.3172115548571,19.6083709124274,19.3606141695197,16.0365052510426,11.8943353494241,17.7745547027905,17.0993507319547,15.8509937534428
"Prox2",1.25211779511734,1.92742405273099,1.64880371803898,0.982944526709771,0.876091767907593,1.11955022770093,1.13256639233303,1.72506353293957,0.672013634546975
"Dlst",53.819717428686,65.9726760250293,66.0915900716139,52.2839989138029,44.6697365784631,47.2789144676081,65.4133888688208,59.5579848170316,60.3040580324556
"Rps6kl1",1.3342872858891,1.29452794107137,1.76028654421001,1.00435732262384,1.12932571655565,1.34844494438433,1.4974830495495,1.15992099941101,0.519007405654363
"Eif2b2",62.7824354486284,52.0781274110917,57.5981191999238,56.87860427677,64.5067977050617,75.1785909590236,60.305935696878,67.4527489210925,56.9019917899129
"Mlh3",3.9580240193339,5.56359979640496,4.52670490965225,3.29919132221901,2.39757166971835,2.76989035156363,7.42732113122249,5.72718066148206,4.02782921357029
"Acyp1",4.08120799376633,3.64252934032775,3.63629612377776,3.05851567741336,4.31416424629079,4.85739573981834,5.74137297692698,6.16472594303259,6.46854715920544
"Nek9",49.3456337973973,46.7081300326838,49.2315110848559,42.6475792060406,39.9756925401401,32.5390494853327,51.6158781302194,47.6950526436021,29.3763560328116
"Tmed10",35.1848646252125,45.9728716958851,42.8519929589357,33.4905199454038,33.0635269625595,31.3943195755741,39.3166033718332,30.8312246597898,40.7337895504084
"Fos",1607.21650375532,1007.02644486331,1333.42143391958,1248.97768986257,1426.40210699286,1139.62530910087,2038.04653406233,2767.1689599074,1789.69162493602
"Jdp2",12.8534730573693,15.2717031677316,16.301091294282,16.5476645842555,19.6093958633788,17.248729127183,12.0235469725364,11.3686568139667,13.345252840567
"Batf",96.0772019726598,85.6703913270758,79.0948175250537,110.262870719139,114.645113410961,97.0876491652242,58.7958214526206,57.8263690343057,41.846523652393
"Erg28",41.6228188435757,52.3852212014257,47.257219339361,40.7313399499349,43.3387263920234,44.9375806412981,40.7149218155433,36.7027903486703,51.5143677084819
"Ttll5",1.03090669710642,1.35859543767229,1.32157065948602,1.04420139498308,1.09722242096648,0.967470268973685,1.50297174821405,1.21316486182332,0.853012815304766
"Gpatch2l",11.0742670420731,13.5717617571829,11.7706451053399,12.0417065837721,8.89410233600355,8.32900494845325,13.3095932722717,10.950869750427,7.94566473313177
"Angel1",6.58575297069989,5.33669255910065,5.44897062077444,5.94874818135435,5.29136250777293,5.57898573573162,6.63980796031393,6.41873891407953,5.46571342798569
"Irf2bpl",593.154334262751,404.746891248396,438.161659534918,489.482094638652,446.421838296105,359.603900122597,501.913403516621,554.940624467062,378.123530603989
"Cipc",87.874956488369,79.3234715052475,83.2866285459645,103.499570326367,66.2204409295077,59.8675379460803,69.8913310337886,51.1702441242348,44.6068304060867
"Pomt2",1.40276664915027,1.65062704483791,1.67908016875379,1.44783038466554,0.956509082985818,1.18464600963356,2.76935328522727,1.69641691053296,1.38757461353533
"Gstz1",3.22611281830199,3.05927054175623,3.48802992354889,2.61088288658574,3.16490201844326,2.67695027012324,4.78972612804587,4.83421303455191,4.01573407056059
"Tmed8",28.1134706343122,38.0624052662383,36.1386496515344,34.0820488847362,25.8013035422345,17.5979499346215,28.8774319682417,18.8348011206013,15.1032608003807
"Vipas39",16.9175466128579,21.2644966519323,20.0189990705129,18.514893985359,18.4812050252069,20.1767605065319,21.2028567941865,19.242161494249,14.4421724809799
"Ahsa1",129.051446161893,143.492913638225,152.676251439526,180.269905484018,153.899445317045,165.444012425855,158.360383075145,138.113520941783,193.47880210511
"Sptlc2",13.2346251582289,17.3214172996235,16.1058608945585,13.4164090785913,13.0661294942494,13.5176397040817,14.8761943898039,13.4259303049211,13.0589068251853
"Alkbh1",18.0246700633008,22.2924582977637,21.2906671090373,23.4855583431556,15.8428865785565,15.264950799014,23.2358523846716,18.3247432126518,18.2644618548787
"Mir3068",21.962944677081,33.8998683848906,20.981951842273,40.5037799115124,18.8585973061779,9.13952358411315,57.51484057934,18.5053295560709,14.4348693283855
"Nrp",27.1872556123367,42.355790611234,48.4261352943947,43.97986674822,15.9047900427159,20.300924295698,63.4774277974529,68.5074539037896,77.0801941525698
"Slirp",6.16291990303685,10.0920532255921,10.8785020440807,9.24192423870896,9.903770160335,14.2156926208435,15.236899939113,8.28767810798029,16.3821140211192
"Snw1",81.946219651476,81.6213034970095,75.2649928678815,75.0706016324884,72.9030451999791,68.9396191429478,72.8214773920151,77.0579629580541,70.4380685011921
"Eif1ad15",1.55956542023717,0,0,1.84894102059121,0,0.97348182236914,0.73513221522099,3.28510958913646,1.97679491295131
"Adck1",1.88091719626957,1.81644133708762,1.61913586921746,2.03117422365162,1.90179720350704,1.79982183505301,2.19044273496796,2.1497983668043,1.67440709358772
"Gtf2a1",13.6159810130824,23.7035393804168,21.1675924199952,15.9825850442861,10.8273917339123,12.1656210708949,27.0525149205408,20.0889123606161,27.1044699648249
"Sel1l",32.1307010514686,42.6016339743434,43.8110681333301,32.6267438845204,27.9614189320297,23.1007473524832,45.0284040402153,33.2571343698642,32.4430031405393
"Galc",1.77417412783077,3.01686650143953,3.26514787791451,3.08822571106252,1.82044217742507,1.63708629243707,2.82493386591105,2.24479998391417,4.03633954123504
"Gpr65",156.305545895849,201.072350429442,233.938285162771,155.686720075605,131.885398913879,129.048323452601,162.685860550076,116.641076464317,150.653489963936
"Zc3h14",34.5858197291417,49.0500096140037,48.0123538129444,37.1187715126105,36.0266246954701,32.930367446467,44.6237329622818,35.0686858040117,27.00513148611
"Eml5",2.22134037892475,3.22137430860816,2.02180902365747,1.83749396683624,0.973746931363812,0.816059251774131,3.97915632139304,4.59809352720823,2.75187847818375
"Foxn3",2.05997988038525,2.049065811704,2.02523814405963,2.20746207095318,1.61369044895411,1.00009846004078,1.38544822065873,1.05380468450073,0.583311151712062
"Tdp1",2.34603169855416,2.37260241737681,2.90811757744869,1.96229172499912,2.19486620812521,2.34183352555981,3.43288018667437,3.0842942963731,2.85812285159679
"Psmc1",101.567109891449,117.410909987627,131.350681243812,105.300483833814,104.600607418915,110.946956380966,106.827436447385,94.7649504615083,121.255454338269
"Nrde2",10.6218662038359,9.50627558854702,9.57894830855502,8.73614090638239,7.05882336863222,8.19640840850363,12.0332172104086,13.420328694618,9.04272990192965
"Calm1",702.593236645863,1178.7467588151,1237.12054148867,814.168620580926,806.985359265215,849.825715912392,1037.41390786878,759.06159926188,875.673487983321
"Ttc7b",3.28635799369335,3.08775536307897,3.79929218827443,3.03175091368362,3.34611404172304,3.3002439210429,4.10232819656931,3.73138062826562,2.61161290514626
"Dglucy",1.7201176712584,2.50138914364458,2.76995570303588,1.80739178417343,1.99171095433591,2.31258170632598,3.88321865173169,4.6484892660661,3.29110998736257
"Gpr68",53.3180170218755,42.1914984704141,41.9809908680963,55.9636555287015,47.3500562569593,47.2143471413918,39.7026676333244,44.9785985310837,28.2206180524399
"Ccdc88c",26.0145846037647,23.2849818312512,22.1837360051721,23.033657765071,16.0156879103385,10.8952041827664,27.1831733250695,29.1411977683937,12.5156309367808
"Mir1190",17.6669520261242,19.6336737729158,10.1267059238748,0,2.73056773495701,0,9.99320355066033,17.8627833909295,0
"Ppp4r3a",41.2998407846716,63.7866119704175,63.2760226021355,49.235349170088,34.0821014182344,26.5776757075676,59.1497298527549,48.7417585172101,51.4654409556997
"D130020L05Rik",1.63104852581807,1.90032766159445,1.88491501607721,1.55942559321618,1.62639678955094,1.51073144606844,1.48805264598013,1.72892459065302,1.37826789727255
"Trip11",13.8550827355699,21.1263038408776,18.4063824933793,14.8218673673395,10.78978368993,6.65463449605007,18.0264904491255,12.8823981296832,7.47838545074412
"Gm20036",4.20770155126011,3.59700893549602,4.17436732739879,2.87794374030478,3.3767326188018,1.61627707149075,4.27190380791587,3.68164237828318,4.10260394624915
"Atxn3",11.3625990238471,20.4550286000957,18.951090595912,15.0551289031784,11.7656059450433,10.5903817223323,18.2867548327033,13.5253403848567,16.7554796794913
"Cpsf2",48.9132584321403,71.8647806187535,61.5647292490653,48.251547198009,41.4426923250932,39.6098069949059,51.3131319290864,42.386623767996,42.6322512989104
"Rin3",13.6049689333857,10.0878270409371,10.0004602578604,12.0932864588396,12.06507310851,12.1059464492026,13.7365763262416,13.4037151713475,11.4751947204585
"Lgmn",0.504394764165925,0.741897841233293,1.33930280838826,0.307786212972896,0.401255525451807,0.407444611418004,2.80412831756119,1.94994565247147,5.63492457637806
"Golga5",25.3346044611095,30.8865467506781,28.1617662810541,23.2987581478575,20.8902239724957,21.6051861859551,29.7965773126977,29.888640168662,22.2848879831597
"Itpk1",9.08097715513337,7.367079969418,7.84457384911328,8.85087106866801,8.5054350349306,6.49526483634192,7.69079845926651,5.96626326925422,4.79193954313051
"Mir1936",0,10.1335090440856,10.4533738569031,4.32413625783427,14.0932528255846,0,6.87704330368023,0,6.16419919092345
"Tmem251",23.8336481228218,29.7605160347355,35.8165598991784,21.6946467777922,20.005001510843,29.7539595418589,48.2198369223442,53.3251091543959,58.0059254654306
"Gon7",1.41675607778293,2.06774052476398,3.75203971104258,1.93476777869103,1.48290421493978,1.66793265264363,2.91641246660737,1.74524432083522,2.9475036893658
"Ubr7",27.5096485345948,35.0404535923899,33.4872277346917,26.6860604980472,26.2785158076122,24.7115754432715,31.5554600341402,26.9719795003712,22.3895230528739
"Btbd7",3.79924027559082,4.76635446637706,3.81201662051733,4.05953055102009,3.25537907960352,2.18072884713058,4.68501435364052,3.90631229311753,2.30364659295299
"Otub2",1.67020638770943,1.22675736291239,1.26548003168915,1.06971529701701,0.994001452897363,0.95866114150337,2.85956404732235,2.6366030382899,1.5573595103448
"Ddx24",110.205197610526,100.794038610556,109.313277145208,94.2670910167746,96.4297800314787,97.2955512795166,119.159252512417,106.290016156863,86.7180467724175
"Ifi27",201.419076873059,212.586867456617,214.540370582963,219.848870267279,217.133804240178,200.810295341967,240.486634061736,230.672559907814,186.415137466231
"Ifi27l2a",179.236712761735,210.394136916635,259.09384456223,235.071357134115,300.917942828341,281.37739781173,368.573636901501,312.421733283893,368.044220649086
"Serpina9",0.874194943784654,0.495669458317971,1.02263058822067,0.824890454276806,1.29598923053974,1.71497257877528,5.31485164383723,7.87679881920544,4.59810419319791
"Serpina3f",15.5542141858911,13.5939192840109,20.813102245,7.57150612288868,7.20412161594489,11.7664774475699,47.6809031849302,11.890440690227,29.943070227152
"Serpina3g",589.00842508477,510.675474738274,522.52735662268,404.051240221506,438.010873805389,418.185227307596,458.308143314428,338.298220441105,316.833885279919
"Dicer1",20.7186290238746,24.7598755265551,23.353671694996,20.4858236445774,13.9046287350346,10.485877847123,26.9876102429943,24.5696380540234,18.6057805296796
"Syne3",5.5927690788761,5.14407807904129,4.80745006238759,5.08489450903731,4.9816614905394,3.45124941932728,4.51988003903823,5.40644555077321,2.13154407216717
"Snhg10",1.63177620638164,1.13339307408293,0.584584346778102,2.1763692410146,1.89152978392693,1.27319480676661,3.07668082858574,1.54674732910033,1.72360350197198
"Scarna13",1.23347446873303,3.42696851309075,1.76757048853088,2.92468852348064,2.85964911879134,0,8.13991852853787,7.27502450830584,14.5923406301497
"Atg2b",10.8819176160448,13.1656692507015,11.1464720714004,11.6086119046457,8.89897226958021,7.68141083287121,13.1846169261825,11.7257810249335,9.57719302751009
"Gskip",18.9597126706739,25.3797200955746,27.4898740858492,22.1461369234704,19.9248154457144,21.4816058857006,21.8285178300327,15.4722432668892,18.6521654660886
"Papola",50.6891820879826,75.3050605273325,72.7272613451626,60.2353432102266,53.4261339838951,45.4445237668875,68.9656487321382,48.1407132406964,47.3982956773609
"Vrk1",3.07409539801284,4.95056427042493,4.85365770913497,3.89583448352,3.76433868013538,4.58129970557789,6.34815805548577,5.86078138369937,11.2352457790071
"Bcl11b",67.6845953984202,71.1564784583734,66.1791097689516,77.9910401932722,57.7427182132197,42.9871084959654,55.4781487418461,43.520793456493,44.4561450394113
"Setd3",18.4486378130437,23.0806921802237,20.0611150336527,20.8289355238347,17.6880726026259,18.6214260976551,19.366665044779,17.0814520500278,17.5637050900044
"Ccnk",49.3809918824812,45.4544192103634,45.867194334654,45.4718902884833,42.338784084652,39.2284806267802,52.1204752868047,45.9815881611009,36.0749901306579
"Evl",2.68226788850181,1.64820903172261,1.69660186692959,1.34051229625814,1.50858066300457,2.03508100425092,6.26195045993081,8.04457406372227,6.44836685245261
"Degs2",0.948424554437813,0.878337619326374,0.947247052739489,0.494056152822666,0.333151242392552,0.609946882136818,3.53582868269922,4.16508196499369,3.91004255393759
"Yy1",50.8259019019448,67.0330728343471,61.29682873321,53.1092591894006,47.0522557943608,37.8649897091294,49.6806657531798,39.6798832699306,41.3878705317574
"Slc25a29",3.93046004920425,2.63586630214752,2.37918413075153,2.81191959229858,2.53991077294173,3.891593500271,4.82341020445417,4.59639696484212,2.31919451129889
"Mir345",3.53339040522484,0,0,8.3780139995539,2.73056773495701,0,3.33106785022011,0,0
"Wars1",16.5306169832255,19.8447019842106,17.9655978340794,13.3321941332482,16.0911968767641,16.8294465466508,21.1190384599692,17.2010050635163,15.429363369473
"Dio3os",3.16332225661449,3.04223352578896,4.5330448324949,3.75027312462097,1.78642594998622,3.3415426973001,5.96437973755337,3.48542114944966,4.62646585617192
"Dio3",3.67611849055904,4.64244503004905,5.98623010278315,1.78290741271295,1.16217267142998,0.83441299060212,6.61618993698891,2.11185616444487,1.55319600303318
"Ppp2r5c",29.2213307299122,35.1821199405801,34.1687213524073,31.6407568722404,30.3894997188569,29.5988801197997,34.3604538406822,26.6077855095861,26.3435481646719
"B930059L03Rik",2.16942745757066,3.87471314294181,3.33084891054814,2.75567386006341,2.27526521176866,2.70831626232438,2.04520566043665,3.39466326661794,2.35698251384328
"Dync1h1",74.0985859261149,80.7098857487657,77.1790624379939,61.9482333586583,62.7739569744758,41.2576352981007,79.9383044707172,69.0052081132973,48.382337704036
"Hsp90aa1",496.553846877707,828.772932102256,911.503764484174,824.655298146786,526.755434326026,444.491125625974,794.814109655159,820.261842125745,896.598126890549
"Wdr20",3.89373813174607,4.8616998062627,4.79519650595488,4.53129300803989,3.27000880328392,3.66008313801373,4.8718657328206,4.27230248806966,4.06853883245557
"Zfp839",12.1635676186346,23.3885741054994,18.4397959570071,21.1011892306431,12.4800664709543,11.3458655568514,17.9132627666618,9.66964287288567,12.4851258936907
"Cinp",6.64626119763627,9.68860534512535,8.6128442255307,7.32012253662039,7.51401513131857,6.78629155016949,9.37920410657041,6.87894319263662,10.6084168224056
"Tecpr2",1.88921264908919,2.27864075448499,1.94126361529236,2.36552843821834,1.76898456573174,1.54855873488945,3.28126071043082,2.62663343603135,2.30326057990959
"Ankrd9",8.46174188149288,5.87732533766242,6.98545007330195,6.54248381743906,9.87979822539761,9.87471664176506,7.28354965948345,8.29205129210177,8.62703745226448
"Rcor1",5.6186404782068,7.28808864588542,6.14023568813698,5.31107710376549,4.49612156413191,3.24716484347491,6.27024536512021,3.64391354042083,2.55740466099899
"Traf3",11.1504579258707,11.8849338142765,10.4514550263709,9.14146534671122,8.68458390254466,6.49583525521383,14.2655796678104,11.4510111656729,7.67894912307945
"Tnfaip2",0.432453200193255,0.525650548820693,1.12321710326962,0.576781202837815,0.501293072616809,2.26072730780467,36.2844860076885,29.0586920883838,78.042445541468
"Eif5",470.97420905976,613.428148315836,673.126326966025,570.007968156441,405.817933108703,314.217804128685,760.091960669568,651.42628993379,589.542825332676
"Snora28",486.105489449514,667.854099992096,914.752522509386,949.948044043907,406.618086641788,96.6966392849347,1747.47294844933,1201.72930151261,473.963819680059
"2810029C07Rik",4.22787269963624,5.42137875992305,4.89344178871804,4.81956701796006,3.01592908022098,2.03003160465281,4.13908334984206,4.93238889413969,2.74818084734363
"Mark3",9.81507426190462,12.9771280399693,14.5171886780037,12.3007568669689,9.0609167213526,8.32944834720175,14.9794695115983,12.2159320630364,10.9498115507112
"Ckb",5.92299694522578,2.21521638270641,4.08060681956004,3.78107817844206,4.75327842109374,7.39427764338145,7.83885946754283,6.33415018832155,14.2451372840615
"Trmt61a",10.1211707226585,11.2153721172641,7.37757947955283,7.42143496062588,9.2230835669883,9.12954020202173,12.1338656427473,14.7880924933532,13.4962791702618
"Bag5",75.7588894522902,76.7431874582724,70.2691318219007,68.5886005523161,63.1347820479398,63.1265520197835,79.7335710355074,83.9977251868431,68.5035467911206
"Coa8",5.08081807461517,3.08929817746259,4.94304789909905,5.73488920391544,5.63871743587993,6.25170850895522,4.54503895606804,4.6775847972228,5.30158298801589
"Klc1",18.6716706791896,17.3111010488604,15.7840696790447,18.4016726789124,14.4292749080168,13.8199012934972,15.2137529441353,14.7230517687015,13.6192115849426
"Xrcc3",14.3214445782264,17.9978406276345,16.8367625171332,17.6564174459799,10.7729869520716,8.2457063553604,15.0281615650447,11.6387354803285,10.9212274656265
"Ppp1r13b",4.71414448921653,4.20013811096097,3.00849133731607,4.44280653000674,4.16300682618801,4.36999893570359,6.9172329194919,6.93933724921439,4.28222012993383
"Atp5mpl",38.4428840090141,48.9457710619468,51.4450396960866,52.250815848726,64.8435517655614,83.5894769873313,59.3563830387249,41.6745144540836,86.1491668471269
"Inf2",7.13276628899649,10.7708747432803,7.49801367875158,6.17320759629489,5.69815046266969,5.2509989088874,20.4955103224718,18.8728772900058,12.6755864142632
"Adssl1",5.17178554339533,5.70330775013579,5.33604620646285,4.79192844260467,6.17336837507264,5.42342999697163,5.10067811180261,5.21570481446544,15.0202471418728
"Siva1",19.2704521675246,25.0833246680597,23.5919858875152,21.9466114879837,25.328138023739,28.5087994658697,19.8835917661987,18.2183610518091,32.0549387584367
"Akt1",157.60558403009,141.067163097615,145.15073359933,155.271677611178,165.090975641199,151.421159914864,131.365272045369,146.728552669587,80.8032751614229
"Zbtb42",76.4077647627803,79.336069531374,60.8842360239495,70.8882572288785,72.6219565754281,86.3133187734006,87.9401912458109,135.684244451101,89.3541557718988
"Cep170b",28.0573205824939,18.1358718943025,17.6669136938057,21.8319415998782,22.8256992813975,17.7078123748764,16.9323972320623,18.2605238428968,9.69414537998697
"Pld4",4.35400506747475,5.65268918606021,3.61529232598986,4.92067616864394,3.58485284205489,4.72435306189342,51.1744089696003,58.8683283727946,106.525437001783
